Feature,Importance
cat__Order City_Valledupar,1.0977669627939476e-05
cat__Order City_Saint Paul,1.0976406069293433e-05
cat__Order City_New Albany,1.0970039161526755e-05
cat__Order City_Altotonga,1.0963197951294208e-05
cat__Order City_Piedecuesta,1.095115698351338e-05
cat__Order State_Mostaganem,1.0912328925462307e-05
cat__Order City_Odessa,1.0900974700879386e-05
cat__Order City_Eunápolis,1.0877377575915654e-05
cat__Order City_Balti,1.08594025877308e-05
cat__Order City_Amasya,1.085925267900735e-05
cat__Order City_Gebze,1.0856125074871249e-05
cat__Order City_Hangu,1.085304480694844e-05
cat__Order City_Radom,1.08524853261219e-05
cat__Order City_Nouakchott,1.0830099061693315e-05
cat__Order State_Cojedes,1.0794910619910474e-05
cat__Order State_Kiên Giang,1.07904002877796e-05
cat__Order City_Guangshui,1.0788376300643492e-05
cat__Order City_Jaboticabal,1.0780944312311421e-05
cat__Order City_Kukatpalli,1.0764541324722551e-05
cat__Order City_Ilo,1.0763449448194472e-05
cat__Order City_Sittard,1.0739995247829142e-05
cat__Order City_Beni Suef,1.0731517536050876e-05
cat__Order City_Assen,1.0729077636717378e-05
cat__Order City_Tinaquillo,1.0725801072027398e-05
cat__Order City_Kara,1.0694058340367084e-05
cat__Order City_Fremont,1.0687838747703726e-05
cat__Order City_Wuhai,1.0666768816645449e-05
cat__Order State_Karbala,1.0657582820475137e-05
cat__Order City_Antioch,1.065579287880589e-05
cat__Order State_Jinja,1.0642416917587604e-05
cat__Order City_Port Arthur,1.0633016189582286e-05
cat__Order City_Encinitas,1.0625329717638269e-05
cat__Order City_Tegal,1.0618448637572073e-05
cat__Order City_Sarajevo,1.060515860328243e-05
cat__Order City_Vryburg,1.0596131723005562e-05
cat__Order City_Valle de La Pascua,1.0592283355231791e-05
cat__Order City_Zigong,1.0578776750637615e-05
cat__Order City_Shangyu,1.0559080214322389e-05
cat__Order City_Bengbu,1.0558335821552972e-05
cat__Order State_Khatlon,1.0556756225581633e-05
cat__Order State_Luxemburgo,1.0538625974760548e-05
cat__Order City_Tieling,1.0525055014002604e-05
cat__Order City_Yantai,1.0509327572229765e-05
cat__Order City_Blanquefort,1.0508980517895752e-05
cat__Order City_Cúa,1.0496909230879852e-05
cat__Order City_Oyama,1.049037385245424e-05
cat__Order City_Eugene,1.0474855911225121e-05
cat__Order Country_Montenegro,1.0465907389853187e-05
cat__Order State_Nicosia,1.0428930897724347e-05
cat__Order City_Soissons,1.041275934623278e-05
cat__Order City_Kamarhati,1.0410382573134492e-05
cat__Order City_Neunkirchen,1.0398248371699453e-05
cat__Order City_Morón,1.0389788512547037e-05
cat__Order City_Meaux,1.038834579920242e-05
cat__Order City_Sousa,1.0380755287928777e-05
cat__Order City_Shushtar,1.037598536193639e-05
cat__Order City_Zhangjiakou,1.037326795369143e-05
cat__Order City_Çanakkale,1.0363513577142103e-05
cat__Order City_Saint-Brieuc,1.0362191020298305e-05
cat__Order City_Funtua,1.0350240184584865e-05
cat__Customer City_Sumner,1.0345065556137679e-05
cat__Order State_Moravia-Silesia,1.0337742854213231e-05
cat__Order City_Lake Forest,1.0332562249895996e-05
cat__Order City_Presidente Prudente,1.033199195651896e-05
cat__Order City_Orsha,1.033002400035042e-05
cat__Order City_Arequipa,1.030462661008926e-05
cat__Order State_Satu Mare,1.0298461872460398e-05
cat__Order State_Manabí,1.0286914620476397e-05
cat__Order City_Passaic,1.027916635055003e-05
cat__Order City_Seraing,1.0247756132619296e-05
cat__Order City_Chenzhou,1.0247325232450318e-05
cat__Order City_Plock,1.0242943209253581e-05
cat__Order City_Houilles,1.0203290450247197e-05
cat__Order City_Royal Oak,1.0201864988651824e-05
cat__Order City_Elazig,1.020078986808815e-05
cat__Order City_Pavlodar,1.0189476935957167e-05
cat__Order State_ilina,1.0187946166378642e-05
cat__Order State_Morogoro,1.0159404728427912e-05
cat__Order City_Ariquemes,1.0153411331061049e-05
cat__Order City_Pine Bluff,1.0134383370411524e-05
cat__Order State_Burgas,1.0127557206091004e-05
cat__Order City_Frontera,1.0111726137195166e-05
cat__Order Country_República del Congo,1.011015473074207e-05
cat__Order City_Cotonou,1.0050000661573527e-05
cat__Order City_Igurusi,1.0035756311223538e-05
cat__Order State_Lima,1.00111463393128e-05
cat__Order City_Pitesti,1.0006706539314055e-05
cat__Order City_Banda Aceh,9.99483101226424e-06
cat__Order City_Caldwell,9.988794256405342e-06
cat__Order City_Vila Nova de Gaia,9.962830919510488e-06
cat__Order City_San Clemente,9.96274821337861e-06
cat__Order City_Eau Claire,9.946499383273856e-06
cat__Order City_Luxemburgo,9.93882916713441e-06
cat__Order City_Rach Gia,9.924322907769043e-06
cat__Order City_Chililabombwe,9.914458760470666e-06
cat__Order City_Takamatsu,9.911440668038828e-06
cat__Order City_Woodland,9.910296392294315e-06
cat__Order City_Mbeya,9.90700012553504e-06
cat__Order City_Weimar,9.89689216850099e-06
cat__Order City_Brahmapur,9.895029537946739e-06
cat__Order City_Glenview,9.886550008048979e-06
cat__Order State_Kasala,9.88316323768708e-06
cat__Order City_Portoviejo,9.882146851714363e-06
cat__Order State_Stávropol,9.881018167637746e-06
cat__Order City_Firozabad,9.86740810293138e-06
cat__Order City_Shimoga,9.864560349235117e-06
cat__Order City_Kuala Terengganu,9.858556466642928e-06
cat__Order City_Chigasaki,9.856056734195651e-06
cat__Order City_Termez,9.834544874516531e-06
cat__Order City_Jalna,9.799556942438115e-06
cat__Order City_Bruges,9.796987475042315e-06
cat__Order City_Rajshahi,9.796695659738486e-06
cat__Order City_Annonay,9.770505768734925e-06
cat__Order City_Mogi das Cruzes,9.768070015096616e-06
cat__Order City_Tongzhou,9.764588875658346e-06
cat__Order City_Nazilli,9.762313434019698e-06
cat__Order City_Coon Rapids,9.747556672511528e-06
cat__Order State_Aceh,9.747552709395533e-06
cat__Order City_Eggenstein-Leopoldshafen,9.740250017436909e-06
cat__Order City_Rockville,9.725666001303561e-06
cat__Order City_Nicosia,9.719139896121171e-06
cat__Order State_San Luis,9.717422633656572e-06
cat__Order State_Arequipa,9.716360132382598e-06
cat__Order City_Arlington Heights,9.716142459727152e-06
cat__Order State_Çanakkale,9.711796547552389e-06
cat__Order City_Doncaster,9.680672405191413e-06
cat__Order City_Maisons-Alfort,9.667958882870659e-06
cat__Order City_Tanggu,9.666126278116765e-06
cat__Order City_Itapetininga,9.66134729695145e-06
cat__Order City_Sarkand,9.652909991044184e-06
cat__Order City_Bucheon,9.64178049896663e-06
cat__Order State_Surjandarín,9.631300212052017e-06
cat__Order City_Oswego,9.62784270586568e-06
cat__Order City_Puerto Montt,9.622750968786851e-06
cat__Order City_Imphal,9.60163327603779e-06
cat__Order City_Koblenz,9.598175057165067e-06
cat__Order State_Niassa,9.558020421797224e-06
cat__Order Country_Eritrea,9.541640363232832e-06
cat__Order City_San Mateo,9.54000507774281e-06
cat__Order City_Erechim,9.536084303958943e-06
cat__Order State_Fayún,9.534616096278538e-06
cat__Order City_San Angelo,9.530103954153916e-06
cat__Order State_Andiján,9.529364918786672e-06
cat__Order City_Kulob,9.513641814035815e-06
cat__Order City_Agrigento,9.504858922065182e-06
cat__Order City_Yuncheng,9.480199058752294e-06
cat__Order State_Al Buhayrah,9.472609661683866e-06
cat__Order State_Gorj,9.471609664613476e-06
cat__Order State_Extremadura,9.469116657865715e-06
cat__Order City_Urganch,9.447646334210473e-06
cat__Order City_New Bedford,9.406026784771235e-06
cat__Order City_Xinghua,9.379218388194082e-06
cat__Order State_Malanje,9.36619676352633e-06
cat__Order State_Mérida,9.34923898405609e-06
cat__Order State_Plateaux,9.331598411986212e-06
cat__Order City_Ichalkaranji,9.325071370913929e-06
cat__Order City_Nitra,9.308300079277602e-06
cat__Order State_Ar Raqa,9.270858026502371e-06
cat__Order City_Pertuis,9.262785824023854e-06
cat__Order City_Athis-Mons,9.260509208978568e-06
cat__Order Country_Etiopía,9.260051131280216e-06
cat__Order City_Jiamusi,9.25399929136261e-06
cat__Order City_Naihati,9.247891495068537e-06
cat__Order State_Nyanza,9.246830536409856e-06
cat__Order City_Bryan,9.224592356410927e-06
cat__Order City_Villiers-sur-Marne,9.197431358271265e-06
cat__Order City_Xianning,9.175132920912693e-06
cat__Order City_Birjand,9.152780766438855e-06
cat__Order City_Hisar,9.149940772508362e-06
cat__Order City_Imola,9.149580780918592e-06
cat__Order City_Cuautitlán,9.137166873943484e-06
cat__Order City_Angeles City,9.092113155721347e-06
cat__Order City_Bebington,9.090839987097715e-06
cat__Order City_Viterbo,9.049598612694176e-06
cat__Order State_Jubbada Hoose,9.034761362210376e-06
cat__Order City_Ostrava,9.027157518781683e-06
cat__Order City_Anjo,9.005550012066744e-06
cat__Order City_Holon,9.005506323518664e-06
cat__Order City_Terneuzen,9.00199500937854e-06
cat__Order City_Helmond,8.998901064675584e-06
cat__Order City_Wafangdian,8.975548264405445e-06
cat__Order State_Shkodër,8.939124062326671e-06
cat__Order City_Marly-le-Roi,8.910327326121263e-06
cat__Order City_Vitrolles,8.909080596178774e-06
cat__Order City_Taiping,8.891529042412112e-06
cat__Order City_Ponteareas,8.881605068361112e-06
cat__Order City_Thiais,8.881152045394907e-06
cat__Order City_Schiffweiler,8.859921072378132e-06
cat__Order City_Polatli,8.857240930007471e-06
cat__Order State_Haut-Sassandra,8.850834445754214e-06
cat__Order City_Sukkur,8.847897440076903e-06
cat__Order City_Atakpame,8.846976746318e-06
cat__Order State_Asiut,8.834823954812194e-06
cat__Order City_Villa Alemana,8.821449085178743e-06
cat__Order City_Xiangfan,8.817412424117863e-06
cat__Order City_Natitingou,8.781961305756585e-06
cat__Order Country_Chipre,8.77310095646853e-06
cat__Order City_Progreso,8.7588347148639e-06
cat__Order City_Doetinchem,8.741360826920009e-06
cat__Order Country_Tayikistán,8.73636420779243e-06
cat__Order City_Gurupi,8.733184216752115e-06
cat__Order City_Aksaray,8.71949335455874e-06
cat__Order City_Redondo Beach,8.689773160919164e-06
cat__Order City_Lianyuan,8.674375456127999e-06
cat__Order City_Latur,8.66565590119455e-06
cat__Order City_West Palm Beach,8.650062301640359e-06
cat__Order City_Issoire,8.600265667503012e-06
cat__Order State_Adamaoua,8.597756785660434e-06
cat__Order City_Wakefield,8.595879048185905e-06
cat__Order City_Sanya,8.568833060210966e-06
cat__Order City_Xianyang,8.555391260202067e-06
cat__Order City_Pomona,8.553512005506429e-06
cat__Order City_Katsina,8.551391214729614e-06
cat__Order State_Lieja,8.547680270813413e-06
cat__Order City_Aalen,8.535171319575246e-06
cat__Order City_Melton,8.534291204039413e-06
cat__Order City_Paramaribo,8.503533247240321e-06
cat__Order City_Ikot Ekpene,8.49103075942874e-06
cat__Order City_San Ignacio,8.422484337614347e-06
cat__Order City_Barranca,8.416814710547847e-06
cat__Order State_Misurata,8.412883979703383e-06
cat__Order City_Bilaspur,8.395000356556846e-06
cat__Order Country_Suazilandia,8.3860940179105e-06
cat__Order State_Zamfara,8.378111810671206e-06
cat__Order City_Mezitli,8.365167375356126e-06
cat__Order State_Tipaza,8.352027356462941e-06
cat__Order City_Bolu,8.350740114678065e-06
cat__Order State_Stara Zagora,8.338951742150504e-06
cat__Order City_Bruselas,8.331920163889544e-06
cat__Order State_Rondônia,8.328870694550176e-06
cat__Order City_Takatsuki,8.324242742454726e-06
cat__Order City_Turmero,8.300355443620965e-06
cat__Order State_Bauchi,8.29310479952201e-06
cat__Order City_Capelle aan den IJssel,8.292858004380492e-06
cat__Order City_Escondido,8.26950186158989e-06
cat__Order City_Kozan,8.258697185973295e-06
cat__Order City_Behbahan,8.252238890207015e-06
cat__Order State_Sucre,8.240730614482216e-06
cat__Order City_Slupsk,8.23498534797132e-06
cat__Order City_Cherbourg-Octeville,8.216412902100366e-06
cat__Order State_Pazardzhik,8.202899059151209e-06
cat__Order City_Wallasey,8.199142235306985e-06
cat__Order City_Rochester Hills,8.17122409836803e-06
cat__Order City_Zhumadian,8.166350634982884e-06
cat__Order City_Niagara Falls,8.158206391639806e-06
cat__Order City_Piotrkow Trybunalski,8.109228923730241e-06
cat__Order City_Majadahonda,8.0993250891369e-06
cat__Order City_Drobeta-Turnu Severin,8.097814934599944e-06
cat__Order City_Zhangzhou,8.084146081349399e-06
cat__Order City_Xiaogan,8.080671189442613e-06
cat__Order City_Bhilwara,8.020278247485294e-06
cat__Order City_Bron,8.017928629546352e-06
cat__Order State_Tadla-Azilal,8.013076480424096e-06
cat__Order State_Niari,7.988715546873757e-06
cat__Order City_Parintins,7.974777011719123e-06
cat__Order City_Paranaguá,7.9726515175622e-06
cat__Order City_Asiut,7.956760365585622e-06
cat__Order City_Anápolis,7.952782598917055e-06
cat__Order City_Tiruppur,7.925255078158846e-06
cat__Order City_Hildesheim,7.89955739216024e-06
cat__Order City_Gaoyou,7.892946167391662e-06
cat__Order State_Manipur,7.885804636633008e-06
cat__Order City_Coslada,7.864415674074045e-06
cat__Order City_Bellary,7.826173091882328e-06
cat__Order State_Saitama,7.823658404403495e-06
cat__Order City_Barry,7.807134049814314e-06
cat__Order City_Lorena,7.801476989252248e-06
cat__Order City_Quartu Sant'Elena,7.799648443954605e-06
cat__Order City_Safi,7.771004491013e-06
cat__Order City_São Vicente,7.761617278792341e-06
cat__Order City_Suihua,7.746601880897342e-06
cat__Order State_Kara,7.746443052817282e-06
cat__Order City_Qidong,7.727551504548892e-06
cat__Order State_Piura,7.719451644600969e-06
cat__Order Country_Bután,7.709703879432091e-06
cat__Order City_Mardin,7.706297887420911e-06
cat__Order City_Bressuire,7.70503320855931e-06
cat__Order City_Haguenau,7.696777349231616e-06
cat__Order City_Mason,7.696349019239354e-06
cat__Order City_Misurata,7.677532247362984e-06
cat__Order City_Taza,7.675897656992958e-06
cat__Order City_Balmazujvaros,7.673614892111131e-06
cat__Order City_Vignola,7.661441478921164e-06
cat__Order State_Bajo Congo,7.658220890018108e-06
cat__Order State_Sibiu,7.611682254178473e-06
cat__Order City_Oshawa,7.603151718365316e-06
cat__Order State_Puerto Saíd,7.5978828485389156e-06
cat__Order State_Khorezm,7.597067335452208e-06
cat__Order City_Birobidzhan,7.5669384250518345e-06
cat__Order City_Thika,7.523420946183191e-06
cat__Order City_Greenville,7.516654455409876e-06
cat__Order City_Hilversum,7.509690264042374e-06
cat__Order City_Port Said,7.509047748717212e-06
cat__Order City_Orsay,7.502821873180538e-06
cat__Order City_Les Pavillons-sous-Bois,7.499634359217261e-06
cat__Order City_Torrance,7.497199592886392e-06
cat__Order State_Bruselas,7.492147751744854e-06
cat__Order City_Guilin,7.487416181507837e-06
cat__Order City_Shulan,7.480505800939561e-06
cat__Order City_Antofagasta,7.479756918769274e-06
cat__Order City_Nysa,7.47481510831947e-06
cat__Order City_Barreirinhas,7.451809952779223e-06
cat__Order City_Huntington Beach,7.438748041716205e-06
cat__Order City_Vitória de Santo Antão,7.435610586797852e-06
cat__Order City_Keren,7.425034909069454e-06
cat__Order City_Firminy,7.42060113415653e-06
cat__Order City_Choisy-le-Roi,7.420198596082686e-06
cat__Order City_Sagunto,7.410938757432866e-06
cat__Order City_Sukabumi,7.403704751197484e-06
cat__Order State_Atakora,7.395375984071354e-06
cat__Order City_Epinal,7.383159177818427e-06
cat__Order City_Badajoz,7.3530400955106914e-06
cat__Order City_Bilbeis,7.332992001415098e-06
cat__Order City_Lucerna,7.3232934756052525e-06
cat__Order City_Beni Mellal,7.318039975705591e-06
cat__Order City_Rafsanjan,7.309846053837494e-06
cat__Order City_Ananindeua,7.298221964758978e-06
cat__Order City_Teramo,7.2699432124263465e-06
cat__Order State_Haute-Matsiatra,7.257457152981583e-06
cat__Order City_Southport,7.253223356577657e-06
cat__Order City_Bury,7.252746700827173e-06
cat__Order City_Echuca,7.244800572123855e-06
cat__Order City_Alkmaar,7.238143899144334e-06
cat__Order City_Rochefort,7.185131314730803e-06
cat__Order City_Friedrichshafen,7.177972399287939e-06
cat__Order City_Pingdingshan,7.177820881176825e-06
cat__Order City_Gresham,7.128915144888341e-06
cat__Order City_Faridabad,7.1260607489914315e-06
cat__Order State_Río Negro,7.1229064847631015e-06
cat__Order City_Annemasse,7.1222296070220115e-06
cat__Order City_Bullhead City,7.115822922582777e-06
cat__Order State_Garb-Chrarda-Beni Hsen,7.0991819558954235e-06
cat__Order State_Lacs,7.098638600362676e-06
cat__Order City_Deuil-la-Barre,7.084933862019887e-06
cat__Order City_Cavaillon,7.074145839618786e-06
cat__Order City_Gastonia,7.062517197526022e-06
cat__Order City_Meridian,7.059253223107081e-06
cat__Order City_Jacareí,7.040469160763199e-06
cat__Order City_Haninge,7.03884930881451e-06
cat__Order City_Carquefou,7.035694795638441e-06
cat__Order City_Palencia,7.0250245407625145e-06
cat__Order City_Mufulira,7.020266636922162e-06
cat__Order City_Hapur,7.009963537649472e-06
cat__Order City_Itapecuru Mirim,6.9891587973506135e-06
cat__Order State_Al Marqab,6.982864134963753e-06
cat__Order City_Quibdó,6.981996242789684e-06
cat__Order City_Eragny,6.967496790662447e-06
cat__Order City_Al Khums,6.959832596492483e-06
cat__Order City_Rustenburg,6.95649774839654e-06
cat__Order City_Toul,6.950914486834192e-06
cat__Order City_Gusau,6.933707184880059e-06
cat__Order State_Célebes Central,6.931736626287583e-06
cat__Order City_Ar Raqa,6.924640970639489e-06
cat__Order State_Oriental,6.906161500718301e-06
cat__Order City_Sibiu,6.896757153171037e-06
cat__Order City_Purmerend,6.880949959590258e-06
cat__Order City_Shkoder,6.880522458571082e-06
cat__Order City_Ngaoundere,6.8715739549496185e-06
cat__Order City_Bergisch Gladbach,6.8585279369653475e-06
cat__Order City_Levin,6.852932231044351e-06
cat__Order Country_Líbano,6.8493734237959855e-06
cat__Order City_Pazardzhik,6.83717260770799e-06
cat__Order City_Fano,6.816049974676879e-06
cat__Order State_Virginia Occidental,6.8147670761483e-06
cat__Order City_Cary,6.8145728302708005e-06
cat__Order City_Horlivka,6.800009488266977e-06
cat__Order State_Tarija,6.777988173189373e-06
cat__Order City_Melchor Ocampo,6.759503645935549e-06
cat__Order City_Dole,6.729622701207309e-06
cat__Order City_Fleury-les-Aubrais,6.7229688337863945e-06
cat__Order City_Cachan,6.722383623539891e-06
cat__Order City_Passos,6.7082560746650686e-06
cat__Order City_Budënnovsk,6.707368350997052e-06
cat__Order City_Sanford,6.666866891288552e-06
cat__Order City_Texas City,6.647556912514603e-06
cat__Order City_Ube,6.647358576740695e-06
cat__Order City_George,6.638838218296572e-06
cat__Order City_Loubomo,6.633934475386648e-06
cat__Order City_Fengcheng,6.632411363634707e-06
cat__Order State_Dukala-Abda,6.619723950133997e-06
cat__Order City_Shashi,6.607480773419063e-06
cat__Order City_Ris-Orangis,6.595660647708046e-06
cat__Order City_Tekirdag,6.566288376375203e-06
cat__Order City_Chiclana de la Frontera,6.555089639778722e-06
cat__Order State_Taza-Alhucemas-Taunat,6.554714563700604e-06
cat__Order State_Adiyaman,6.544088421219454e-06
cat__Order City_Xining,6.521071771000666e-06
cat__Order City_Ocotlán,6.5191435672546555e-06
cat__Order City_Sorriso,6.515233232903192e-06
cat__Order City_Wheeling,6.513100367091212e-06
cat__Order City_Taylor,6.510388671245295e-06
cat__Order State_Mehedinti,6.509848806714589e-06
cat__Order City_Bauchi,6.503953654403403e-06
cat__Order City_Phuntsholing,6.501942660494037e-06
cat__Order City_Duitama,6.5005835114453836e-06
cat__Order City_Junín,6.494194688440966e-06
cat__Order State_Ulsan,6.47299043246084e-06
cat__Order State_Yamaguchi,6.472683008400061e-06
cat__Order City_Chillán,6.46066042206917e-06
cat__Order City_Tamale,6.458959499029927e-06
cat__Order City_Goyang,6.439215267235136e-06
cat__Order City_Busto Arsizio,6.438965418205719e-06
cat__Order City_Valle Hermoso,6.438528093289166e-06
cat__Order City_Kalemie,6.434625356959019e-06
cat__Order State_Kirovohrad,6.433500452522418e-06
cat__Order City_Etimesgut,6.425888084025085e-06
cat__Order City_Maubeuge,6.4110651774674e-06
cat__Order City_Ezhou,6.410307788966129e-06
cat__Order City_Pearland,6.4069924005249065e-06
cat__Order City_Purwokerto,6.39284651283384e-06
cat__Order State_Anseba,6.390443015045882e-06
cat__Order City_The Colony,6.38893922330102e-06
cat__Order State_Nzérékoré,6.357727135597112e-06
cat__Order State_Hajdú-Bihar,6.350051918665997e-06
cat__Order City_Nagercoil,6.338289668841948e-06
cat__Order State_Chocó,6.336309269309343e-06
cat__Order City_Argentan,6.319758046377122e-06
cat__Order City_Parbhani,6.309671038238806e-06
cat__Order State_Chukha,6.284143737090978e-06
cat__Order City_Poznan,6.282200254129302e-06
cat__Order City_Den Helder,6.279782283615616e-06
cat__Order City_Santa Helena,6.275078512544789e-06
cat__Order State_Grand Gedeh,6.231239831498835e-06
cat__Order City_Shuangcheng,6.231110496642906e-06
cat__Order City_Jinja,6.223890288112934e-06
cat__Order State_Lucerna,6.213811788050389e-06
cat__Order City_Olympia,6.1765796585590925e-06
cat__Order City_Clichy-sous-Bois,6.171123212215477e-06
cat__Order State_Giurgiu,6.151420089013197e-06
cat__Order City_Ramat Gan,6.150481930021932e-06
cat__Order State_Vest-Agder,6.148830256949749e-06
cat__Order City_Musoma,6.138957848582481e-06
cat__Order City_Bry-sur-Marne,6.1380914458408495e-06
cat__Order State_Hidalgo,6.136204523531731e-06
cat__Order City_Conroe,6.11018747597332e-06
cat__Order City_Zwickau,6.1085294477295e-06
cat__Order City_Tirupati,6.108442451616801e-06
cat__Order City_Stafford,6.106034593980094e-06
cat__Order City_Kristiansand,6.095709739313404e-06
cat__Order City_Leominster,6.0888138080079445e-06
cat__Order City_Gandia,6.0805651635656865e-06
cat__Order City_Girón,6.0623170977075055e-06
cat__Order City_Carapicuíba,6.053748401258471e-06
cat__Order City_Jersón,6.043079539025375e-06
cat__Order City_Ekibastuz,6.027499496908936e-06
cat__Order State_Amasya,6.024529444682879e-06
cat__Order City_Ain Oussera,5.998155756523505e-06
cat__Order City_Kilwinning,5.985943423442974e-06
cat__Order City_Suizhou,5.983754676433466e-06
cat__Order City_Mosquera,5.978741900521438e-06
cat__Order City_Gaya,5.964372620173045e-06
cat__Order State_Jersón,5.959939202543429e-06
cat__Order City_Ulsan,5.959634885510507e-06
cat__Order City_Cape Coast,5.951069742082427e-06
cat__Order City_Igdir,5.930621136036996e-06
cat__Order City_Saida,5.895103898227592e-06
cat__Order City_Adiyaman,5.89271531722509e-06
cat__Order City_Yacuiba,5.891616605422772e-06
cat__Order City_La Crosse,5.8895152311051185e-06
cat__Order City_Rivne,5.855629434424758e-06
cat__Order City_Barasat,5.852562411164468e-06
cat__Order State_Líbano del Norte,5.850031566555919e-06
cat__Order City_Creil,5.813356830364716e-06
cat__Order City_Saint-Cloud,5.803177455322853e-06
cat__Order State_Cajamarca,5.786627360097195e-06
cat__Order City_Rottingdean,5.779460464781074e-06
cat__Order State_Kagawa,5.775080541825061e-06
cat__Order City_Gallarate,5.7595504675238245e-06
cat__Order City_Fushun,5.730901779150355e-06
cat__Order City_Abbeville,5.7288647501711385e-06
cat__Order City_Morogoro,5.719831088007267e-06
cat__Order Country_Belice,5.719729467841589e-06
cat__Order City_Abeokuta,5.71726229267267e-06
cat__Order City_Ajaccio,5.699561224614975e-06
cat__Order State_Entre Ríos,5.673291424744025e-06
cat__Order City_Draper,5.664016125982806e-06
cat__Order City_Valenciennes,5.60398311566021e-06
cat__Order City_Canoas,5.597664166746622e-06
cat__Order City_Marano di Napoli,5.5938786323017135e-06
cat__Order City_Randers,5.5886822727881e-06
cat__Order City_Polatsk,5.583591323439841e-06
cat__Order City_Khorramshahr,5.578784239204032e-06
cat__Order State_Bolu,5.577866931274073e-06
cat__Order City_Beverly,5.574039124855376e-06
cat__Order City_Independence,5.570894391439259e-06
cat__Order City_Tuscaloosa,5.563344028486807e-06
cat__Order City_Temecula,5.562211516882212e-06
cat__Order City_Yokkaichi,5.560290122023021e-06
cat__Order City_Vanderbijlpark,5.544957324604206e-06
cat__Order City_Drogobych,5.542632811261305e-06
cat__Order State_Tochigi,5.54076751942739e-06
cat__Order City_Sikasso,5.538003234742501e-06
cat__Order City_Yibin,5.522640193295438e-06
cat__Order City_Savigny-le-Temple,5.5155240155211865e-06
cat__Order City_Vittoria,5.511164852441842e-06
cat__Order City_São José dos Campos,5.510730281248187e-06
cat__Order City_Itapeva,5.503864833826174e-06
cat__Order State_Bié,5.503319040600414e-06
cat__Order City_Crewe,5.495871591274191e-06
cat__Order City_Zwolle,5.492127747513303e-06
cat__Order City_Esbjerg,5.484267972026856e-06
cat__Order City_Saga,5.4691169282733116e-06
cat__Order State_Hokkaido,5.467084516144647e-06
cat__Order City_Chipata,5.464068183193165e-06
cat__Order City_Paulista,5.452019664399395e-06
cat__Order State_Yevrey,5.433178484409477e-06
cat__Order City_Sagamihara,5.4309603303787695e-06
cat__Order City_Delicias,5.42602813043711e-06
cat__Order City_Francisco Morato,5.42059324806744e-06
cat__Order City_Ibirité,5.4091182239827515e-06
cat__Order State_Boyacá,5.404968552815316e-06
cat__Order City_Midyat,5.385637448770066e-06
cat__Order City_Hamamatsu,5.384152469624541e-06
cat__Order City_Sarreguemines,5.368781289624507e-06
cat__Order City_Bitonto,5.361931222059996e-06
cat__Order City_Roermond,5.340868241797785e-06
cat__Order City_Meriden,5.339017559755734e-06
cat__Order State_Arusha,5.305393166117407e-06
cat__Order City_Oxnard,5.2893091838541864e-06
cat__Order City_Asunción,5.2684613608926525e-06
cat__Order City_Crato,5.264649684389328e-06
cat__Order City_Tabora,5.256381701634889e-06
cat__Order City_Sanliurfa,5.245649046084963e-06
cat__Order City_Foligno,5.232106055205022e-06
cat__Order City_Elda,5.230943643872235e-06
cat__Order City_Gorgan,5.201425872247617e-06
cat__Order City_Silivri,5.1924565242067075e-06
cat__Order City_Charlottesville,5.167835368823049e-06
cat__Order City_Norfolk,5.141883224979961e-06
cat__Order City_Yushu,5.124838024142222e-06
cat__Order State_Los Ríos,5.124148001214377e-06
cat__Order City_Fresnes,5.1236161822102785e-06
cat__Order City_Poços de Caldas,5.097699895483864e-06
cat__Order City_Cajamarca,5.0862289340246985e-06
cat__Order State_Saida,5.0833785559649684e-06
cat__Order City_Mau,5.070669703799995e-06
cat__Order State_Volinia,5.048811636894897e-06
cat__Order City_Babol,5.031561840762252e-06
cat__Order City_Allen,5.02222093964182e-06
cat__Order City_Mouscron,5.018454386026568e-06
cat__Order City_Coppell,5.014664598638754e-06
cat__Order City_Herford,4.995749068325245e-06
cat__Order City_Warwick,4.9937012313250955e-06
cat__Order City_Concarneau,4.978655226046433e-06
cat__Order City_Gulu,4.976898673660734e-06
cat__Order City_Temixco,4.96374649690125e-06
cat__Order State_Tanga,4.951573526336119e-06
cat__Order City_Yamoussoukro,4.949520375904892e-06
cat__Order City_Paita,4.9494469837942554e-06
cat__Order City_Bafoussam,4.947990858461021e-06
cat__Order City_Hailin,4.917130354557002e-06
cat__Order State_Distrito de Cayo,4.8937973588816525e-06
cat__Order City_Richmond Hill,4.878722495280241e-06
cat__Order City_Gulbarga,4.876541595519171e-06
cat__Order City_Brampton,4.8686652881686205e-06
cat__Order City_San Carlos del Zulia,4.868015419528555e-06
cat__Order City_Harrisonburg,4.861267565895889e-06
cat__Order City_Voiron,4.858499885555973e-06
cat__Order City_Le Petit-Quevilly,4.853777327127024e-06
cat__Order City_Baden-Baden,4.852790788813828e-06
cat__Order State_Nagano,4.849476618168201e-06
cat__Order City_Salinas,4.8431186710061926e-06
cat__Order City_Stanger,4.833021848771033e-06
cat__Order City_Pocatello,4.832887550419946e-06
cat__Order City_Baoding,4.8312820353137715e-06
cat__Order City_Ziguinchor,4.821768267872502e-06
cat__Order State_Aksaray,4.8146316638060465e-06
cat__Order City_Luts'k,4.8070579130793985e-06
cat__Order City_Getxo,4.791679687367206e-06
